,vac_pump_time,vac_pump_idx,vac_stable_time,vac_stable_idx,pre_rise_time,pre_rise_idx,pre_stable_time,pre_stable_idx,pre_relief_time,pre_relief_idx,pro_end_time,pro_end_idx,running_time,pump,v_max,v_min,v_std,vd_max,vd_min,vd_std,rise,p_max,p_min,p_std,pd_max,pd_min,pd_std,relief
47,2020-11-19 13:49:23.098089100,266226,2020-11-19 14:24:23.108266600,266261,2020-11-19 18:42:23.107790000,266519,2020-11-19 19:25:23.058186400,266562,2020-11-20 12:49:23.189777300,267606,2020-11-20 13:23:23.215182900,267640,1414.0019515499998,35.00016961666667,2.994872093200684,0.0,0.4744786838486144,0.1799201965332031,-0.1679711341857919,0.0408149954620297,42.999173266666666,6.495591163635254,6.1004509925842285,0.0536300847194203,0.0688309669494628,-0.0599513053894043,0.0099820926370358,34.00042341666667
48,2020-11-20 14:16:23.218804400,267693,2020-11-20 14:52:23.201789400,267729,2020-11-20 19:10:23.191429800,267987,2020-11-20 19:53:23.160567700,268030,2020-11-22 18:35:23.559369700,270832,2020-11-23 13:14:23.583433900,271951,4258.00607715,35.999716416666665,3.0603833198547363,0.0,0.5084172828662108,0.1945319175720214,-0.1864924430847172,0.0477942452720789,42.99948561666667,6.490492343902588,6.000370025634766,0.1136548051776916,0.0611824989318847,-0.0599513053894043,0.0095878397945552,1119.0004010666669
49,2020-11-23 14:00:23.624620500,271997,2020-11-23 14:34:23.651153800,272031,2020-11-23 19:10:23.663361600,272307,2020-11-23 19:49:23.629767000,272346,2020-11-24 12:43:23.575136900,273360,2020-11-24 13:29:23.580212800,273406,1408.9992598666663,34.00044221666666,2.908087968826294,0.0,0.4262590553968187,0.0780223608016967,-0.1317722797393794,0.0206450741380374,38.99944008333333,6.498798370361328,6.124053001403809,0.0737551223213869,0.0713796615600586,-0.059950828552246,0.0103650009536768,46.00008458333333
50,2020-11-24 14:14:23.597049300,273451,2020-11-24 14:46:23.592405500,273483,2020-11-24 19:13:23.704412000,273750,2020-11-24 19:51:23.688836200,273788,2020-11-25 09:26:23.785893300,274603,2020-11-25 10:12:23.755179300,274649,1198.0026355,31.9999226,2.942171096801758,0.0,0.4148924878287968,0.1904666423797607,-0.1900076866149902,0.0468684444642129,37.9997404,6.487942695617676,6.090253829956055,0.0635357028312606,0.0713801383972176,-0.0599513053894043,0.0099092803730955,45.9994881
51,2020-11-25 10:46:23.776459800,274683,2020-11-25 11:19:23.765313300,274716,2020-11-25 15:46:23.886744200,274983,2020-11-25 16:30:23.903327700,275027,2020-11-26 12:40:23.994141700,276237,2020-11-26 13:22:24.034007400,276279,1596.00429245,32.99981421666667,3.0266101360321045,0.0,0.3870225150115207,0.2067189216613769,-0.2007601261138916,0.0470153888030093,44.000276383333336,6.480295181274414,6.092803001403809,0.0755936651899252,0.0771374702453613,-0.0599513053894043,0.0092678195483654,42.00066441666667
52,2020-11-27 10:14:24.183312700,277531,2020-11-27 10:41:24.184429600,277558,2020-11-27 15:15:24.235440000,277832,2020-11-27 15:56:24.239875600,277873,2020-11-28 09:12:24.290786500,278909,2020-11-28 09:47:24.289074500,278944,1413.0017626833333,27.0000186,4.175526142120361,0.0,0.5771763487442602,0.3436098098754883,-0.2740960121154789,0.0545446635600657,41.000073916666665,6.495591163635254,6.04181718826294,0.0663443716334741,0.0968732833862295,-0.059950351715087,0.0109206918653041,34.999971466666665
53,2020-11-28 10:35:24.318995900,278992,2020-11-28 11:01:24.355378500,279018,2020-11-28 16:06:24.358724600,279323,2020-11-28 16:48:24.372635400,279365,2020-11-29 23:02:24.253247700,281179,2020-11-30 13:12:24.217851400,282029,3036.99831425,26.000606366666663,3.5254907608032227,0.0,0.492811887483892,0.2839467525482178,-0.3383214473724365,0.0601829834180281,42.00023183333334,6.493041515350342,6.000370025634766,0.1187229589725904,0.0892252922058105,-0.0599513053894043,0.0105160121858909,849.99941005
54,2020-11-30 13:58:24.239844300,282075,2020-11-30 14:27:24.226075300,282104,2020-11-30 20:19:24.251844800,282456,2020-11-30 21:04:24.265133900,282501,2020-12-01 09:13:24.115347400,283230,2020-12-01 10:30:24.083021300,283307,1231.9973862833333,28.99977051666667,2.887190103530884,0.0,0.3440725118919102,0.0486381053924559,-0.2467195987701416,0.0251226286514457,45.00022148333333,6.498798370361328,6.074958324432373,0.0697471302877276,0.0688309669494628,-0.0599513053894043,0.0111339244148476,76.99946121666667
55,2020-12-02 14:35:24.125691700,284951,2020-12-02 15:01:24.086023900,284977,2020-12-02 21:49:24.072296700,285385,2020-12-02 22:33:24.025714200,285429,2020-12-03 09:08:35.130888900,286051,2020-12-03 09:57:35.114295400,286100,1162.1831433833331,25.99933886666667,2.971700668334961,0.0,0.3336529122836471,0.2263238430023193,-0.4247903823852539,0.0575534274881713,43.99922361666667,6.495591163635254,6.0469160079956055,0.0741383014959061,0.0892252922058105,-0.059950351715087,0.0112126483398368,48.99972343333333
56,2020-12-07 10:09:34.723774700,291872,2020-12-07 10:36:34.714259400,291899,2020-12-07 18:22:34.859363100,292365,2020-12-07 19:23:34.873838800,292426,2020-12-08 08:40:14.801540400,293210,2020-12-08 09:25:14.745258500,293255,1395.667024716667,26.9998414,3.6106107234954834,0.0,0.5340419305662336,0.3009796142578125,-0.3452646732330322,0.06121650836519,61.00024125,6.490492343902588,6.080056667327881,0.0663993440138409,0.0790281295776367,-0.1102786064147949,0.0116473341070117,44.999061966666666
